Keyword,Name,Full_Address,Street_Address,City,Zip,Municipality,State,Country,Timezone,Description,Phone_1,Phone_Standard_format,Email_From_WEBSITE,Website,Domain,Claimed_google_my_business,Reviews_count,Average_rating,Business_Status,Hours,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Latitude,Longitude,Coordinates,Plus_Code,Place_ID,GMB_URL,CID,Google_Knowledge_URL,Kgmid,Image_URL,Favicon,Review_URL,Facebook_URL,Linkedin_URL,Twitter_URL,Youtube_URL,Meta_Description,Uuid,Accessibility,Service_options,Offerings,Instagram_URL,Payments,From_the_business,Planning,Crowd,Amenities,Recycling
HVAC,Patrick Riley | Isley's Cooling  Heating  Plumbing  & Electrical,1850 E Watkins St  Phoenix  AZ 85034  United States,1850 E Watkins St,Phoenix,85034,United States,Arizona,US,America/Phoenix, ,+16026382465,(602) 638-2465,,https://patrickrileyservices.com/?utm_source=google&utm_campaign=gbp_website&utm_medium=organic,patrickrileyservices.com,Yes,1219,4.7,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.426401,Lng -112.04153,"33.426401,-112.04153",8559CXG5+H99,ChIJkzo1KSIOK4cRaj5HI2zMOvQ,https://www.google.com/maps/place/?q=place_id:ChIJkzo1KSIOK4cRaj5HI2zMOvQ,17598603258724040298,https://www.google.com/search?kgmid=/g/11c0rvkl37,/g/11c0rvkl37,https://lh5.googleusercontent.com/p/AF1QipMqa5WOX-41LTn7BDpRHRnN9608kuLRlU1zIqXQ,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://patrickrileyservices.com/?utm_source=google&utm_campaign=gbp_website&utm_medium=organic&size=48","https://search.google.com/local/reviews?placeid=ChIJkzo1KSIOK4cRaj5HI2zMOvQ&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/PatrickRileyIsleysServices,https://www.linkedin.com/company/patrick-riley-isleys-services/,https://twitter.com/PatrickRileyPhx,https://www.youtube.com/channel/UCXF1LAPGvv0fj_9ObW6f1sA,"HVAC, Plumbing, Electrical, and Generator repair and installation services for the Phoenix Valley AZ and beyond. Contact us today!",0ahUKEwjSq-H8prCOAxW2UqQEHY3QCLkQ8BcIggIoDA,Wheelchair accessible entrance | Wheelchair accessible restroom | Wheelchair accessible seating,Onsite services | Online estimates,Repair services,https://www.instagram.com/patrickrileyisleysservices/,Credit cards | Credit cards,,,LGBTQ+ friendly,,
HVAC,Six Star AC & Refrigeration,2432 W Peoria Ave #1098  Phoenix  AZ 85029  United States,2432 W Peoria Ave #1098,Phoenix,85029,United States,Arizona,US,America/Phoenix, ,+16024043444,(602) 404-3444,support@sixstarac.com,https://sixstarac.com/,sixstarac.com,Yes,125,5,open,"Wednesday, 7 AM-7 PM; Thursday, 7 AM-7 PM; Friday, 7 AM-7 PM; Saturday, 7 AM-7 PM; Sunday, Closed; Monday, 7 AM-7 PM; Tuesday, 7 AM-7 PM; ",7 AM-7 PM,Closed,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,Lat 33.5832105,Lng -112.11030029999999,"33.5832105,-112.11030029999999",8559HVMQ+7VP,ChIJFZKEBfZxK4cR4pskqFS9Gks,https://www.google.com/maps/place/?q=place_id:ChIJFZKEBfZxK4cR4pskqFS9Gks,5411846073534946274,https://www.google.com/search?kgmid=/g/1tznmts2,/g/1tznmts2,https://lh5.googleusercontent.com/p/AF1QipPbSGzN4sls2Bv7mDatUo9XWMqAplG5nD2YYCwE,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://sixstarac.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJFZKEBfZxK4cR4pskqFS9Gks&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/SixStarAC,https://www.linkedin.com/company/six-star-ac,https://twitter.com/SixStarAC,,,0ahUKEwjSq-H8prCOAxW2UqQEHY3QCLkQ8BcIsAIoDQ,Wheelchair accessible parking lot | Wheelchair accessible restroom | Wheelchair accessible seating,Online estimates | Onsite services,Repair services,https://www.instagram.com/SixStarAC,Credit cards | Credit cards,Identifies as veteran-owned,Appointment required,LGBTQ+ friendly,Gender-neutral restroom,
HVAC,Airbender Heating and Cooling HVAC,2735 Thomas Rd  Phoenix  AZ 85016  United States,2735 Thomas Rd,Phoenix,85016,United States,Arizona,US,America/Phoenix, ,+14807450423,(480) 745-0423,,http://airbenderacrepair.com/,airbenderacrepair.com,Yes,49,5,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.4797035,Lng -112.0217423,"33.4797035,-112.0217423",8559FXHH+V8J,ChIJQVpHCb0NK4cRUUnYvYLcxqc,https://www.google.com/maps/place/?q=place_id:ChIJQVpHCb0NK4cRUUnYvYLcxqc,12089592703811602769,https://www.google.com/search?kgmid=/g/11t_zb_r82,/g/11t_zb_r82,https://lh5.googleusercontent.com/p/AF1QipP-R2lyL4GEtzXFPHeURvZxRPxomybV8NlrDpsd,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://airbenderacrepair.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJQVpHCb0NK4cRUUnYvYLcxqc&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,"HVAC/ Heating & Cooling company based in Phoenix Arizona. Air conditioning and heating services and repairs. We provide monthly payment options. We service homes, commercial spaces and schools.",0ahUKEwjSq-H8prCOAxW2UqQEHY3QCLkQ8BcI4AIoDg,,,Repair services,https://www.instagram.com/squarespace/,,,,,,
HVAC,Mucho Frio Heating and Cooling LLC, , , , , , , ,America/Phoenix, ,+16232276175,(623) 227-6175,,https://www.muchofrioheatingandcoolingllc.com/,muchofrioheatingandcoolingllc.com,Yes,60,4.7,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.485838,Lng -112.042707,"33.485838,-112.042707",8559FXP4+8WM,ChIJ-S_f0N0OeKgRwWaNzNlK4V8,https://www.google.com/maps/place/?q=place_id:ChIJ-S_f0N0OeKgRwWaNzNlK4V8,6908885602663229121,https://www.google.com/search?kgmid=/g/11vb92ns0_,/g/11vb92ns0_,https://lh5.googleusercontent.com/p/AF1QipPoZBHiEe-pTGOSrN1O8rtlsTSGYCoED8sBvphq,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.muchofrioheatingandcoolingllc.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJ-S_f0N0OeKgRwWaNzNlK4V8&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , , , ,0ahUKEwjSq-H8prCOAxW2UqQEHY3QCLkQ8BcIiAMoDw,,,, ,,,,,,
HVAC,Allstar Refrigeration & AC Repair Phoenix AZ, , , , , , , ,America/Phoenix, ,+16027637600,(602) 763-7600,,https://allstarrefrigerationllc.com/,allstarrefrigerationllc.com,Yes,29,4.9,open,"Wednesday, 7 AM-5 PM; Thursday, 7 AM-5 PM; Friday, 7 AM-5 PM; Saturday, 8:30 AM-5 PM; Sunday, Closed; Monday, 7 AM-5 PM; Tuesday, 7 AM-5 PM; ",8:30 AM-5 PM,Closed,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,Lat 33.2766146,Lng -112.18749,"33.2766146,-112.18749",85597RG7+J2R,ChIJdWBDJNTmAwYRrN_y7CJrcrk,https://www.google.com/maps/place/?q=place_id:ChIJdWBDJNTmAwYRrN_y7CJrcrk,13362860842110082988,https://www.google.com/search?kgmid=/g/11pv6h8r4l,/g/11pv6h8r4l,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDmmIX5Fg,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://allstarrefrigerationllc.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJdWBDJNTmAwYRrN_y7CJrcrk&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,serving phoenix area for 20 years  family own business we guaranty every job  don't pay till you are satisfy   call us 602-763-7600 ac repair SERVICE-INSTALL- SALES  ,0ahUKEwjSq-H8prCOAxW2UqQEHY3QCLkQ8BcIqAMoEA,,,,,,,,,,
HVAC,Phoenix Air Department,2130 E 5th St  Tempe  AZ 85288  United States,2130 E 5th St,Tempe,85288,United States,Arizona,US,America/Phoenix, ,+16025866001,(602) 586-6001,,https://phxairdept.com/,phxairdept.com,Yes,232,5,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.4261039,Lng -111.8955337,"33.4261039,-111.8955337",855CC4G3+CQW,ChIJ13RriMpxK4cRfJxg_vY-JMQ,https://www.google.com/maps/place/?q=place_id:ChIJ13RriMpxK4cRfJxg_vY-JMQ,14133490761146080380,https://www.google.com/search?kgmid=/g/11hhn5s52t,/g/11hhn5s52t,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICKzvKIFw,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://phxairdept.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJ13RriMpxK4cRfJxg_vY-JMQ&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/phxairdept/reviews, , ,,"For expert heating repair and other HVAC needs, call Phoenix Air Department at (602) 586-6001 today. We're excited to work with you on your HVAC project.",0ahUKEwjSq-H8prCOAxW2UqQEHY3QCLkQ8BcIyAMoEQ,,Online estimates,Repair services,https://www.instagram.com/phxairdept/,,,,,,
HVAC,Scott's Az Services Plumbing & HVAC,4529 E La Puente Ave  Phoenix  AZ 85044  United States,4529 E La Puente Ave,Phoenix,85044,United States,Arizona,US,America/Phoenix, ,+16023450055,(602) 345-0055,info@scottsaz.com,http://scottsaz.com/,scottsaz.com,Yes,83,5,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.3492135,Lng -111.9847829,"33.3492135,-111.9847829",855C82X8+M3P,ChIJl1QNY7wFK4cRs7GmRLeZq68,https://www.google.com/maps/place/?q=place_id:ChIJl1QNY7wFK4cRs7GmRLeZq68,12658380190064751027,https://www.google.com/search?kgmid=/g/1ptwsy0jx,/g/1ptwsy0jx,https://lh5.googleusercontent.com/p/AF1QipO8pBVCDpHBdPILBNbL3-LvfUyx6SEL65D18hqz,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://scottsaz.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJl1QNY7wFK4cRs7GmRLeZq68&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/pg/2307901535991649/reviews/, ,https://twitter.com/scotts_az,https://www.youtube.com/channel/UCfp7LxFTzDv9CRxYm228edQ,"Scott's AZ Services is a residential and commercial plumbing , air conditioning, heating, and water filtration contractor providing service.",0ahUKEwjSq-H8prCOAxW2UqQEHY3QCLkQ8BcI9AMoEg,Wheelchair accessible parking lot,Online estimates | Onsite services | Language assistance,Repair services,https://www.instagram.com/scotts_az/,Credit cards | Credit cards,Identifies as veteran-owned,,LGBTQ+ friendly,,
HVAC,Cool/Hot Guys AC, , , , , , , ,America/Phoenix, ,+16022665287,(602) 266-5287,,https://coolhotguys.com/,coolhotguys.com,Yes,100,4.8,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.5615145,Lng -112.02109949999999,"33.5615145,-112.02109949999999",8559HX6H+JH2,ChIJ7WDfewt1K4cRo9qztvmIBNc,https://www.google.com/maps/place/?q=place_id:ChIJ7WDfewt1K4cRo9qztvmIBNc,15493659224154823331,https://www.google.com/search?kgmid=/g/11cs6h5skq,/g/11cs6h5skq,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDxqpgF,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://coolhotguys.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJ7WDfewt1K4cRo9qztvmIBNc&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/coolhotguysac, ,https://twitter.com/coolhotguysac,,"Cool/Hot Guys AC will keep you cool during the AZ summer or warm during the winter! We offer heating & AC repair, replacement or installation. Call today!",0ahUKEwjSq-H8prCOAxW2UqQEHY3QCLkQ8BcIoAQoEw,,,,,,,,LGBTQ+ friendly,,
HVAC,HVAC Depot of Arizona,4433 W Van Buren St Suite 2  Phoenix  AZ 85043  United States,4433 W Van Buren St Suite 2,Phoenix,85043,United States,Arizona,US,America/Phoenix, ,+16027551962,(602) 755-1962,,https://hvacdepotaz.com/,hvacdepotaz.com,Yes,26,5,open,"Wednesday, 7:30 AM-4:30 PM; Thursday, 7:30 AM-4:30 PM; Friday, 7:30 AM-4:30 PM; Saturday, 8 AM-12 PM; Sunday, Closed; Monday, 7:30 AM-4:30 PM; Tuesday, 7:30 AM-4:30 PM; ",8 AM-12 PM,Closed,7:30 AM-4:30 PM,7:30 AM-4:30 PM,7:30 AM-4:30 PM,7:30 AM-4:30 PM,7:30 AM-4:30 PM,Lat 33.4508086,Lng -112.1549513,"33.4508086,-112.1549513",8559FR2W+82F,ChIJW76vKtwVK4cRcxPKkR9MndU,https://www.google.com/maps/place/?q=place_id:ChIJW76vKtwVK4cRcxPKkR9MndU,15392542799895860083,https://www.google.com/search?kgmid=/g/11m6r22vm9,/g/11m6r22vm9,https://lh5.googleusercontent.com/p/AF1QipNB3ZlKz2bt7TsKvoUQxSuifGwFUPxVKF-I_Xrm,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://hvacdepotaz.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJW76vKtwVK4cRcxPKkR9MndU&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/profile.php?id=61572926986749#,https://www.linkedin.com/company/hvac-depot-of-arizona/, ,,"HVAC Depot of AZ offers premium, energy-efficient HVAC systems at wholesale prices for contractors in Arizona. Get quality mini-split solutions, fast delivery, and exclusive discounts today!",0ahUKEwjSq-H8prCOAxW2UqQEHY3QCLkQ8BcIwgQoFA,Assistive hearing loop | Wheelchair accessible entrance | Wheelchair accessible parking lot | Wheelchair accessible restroom | Wheelchair accessible seating,Onsite services | Language assistance,,https://www.instagram.com/hvacdepotaz/?igsh=MXNua2E4ZHp5dzVzbA%3D%3D,Credit cards | Debit cards | Credit cards,Identifies as Latino-owned | Small business,,LGBTQ+ friendly | Transgender safespace,Gender-neutral restroom,
HVAC,Just Better Air Conditioning and Heating LLC,835 W 22nd St #101  Tempe  AZ 85282  United States,835 W 22nd St #101,Tempe,85282,United States,Arizona,US,America/Phoenix, ,+14806319418,(480) 631-9418,,https://justbetterair.com/,justbetterair.com,Yes,1932,4.8,open,"Wednesday, 7:30 AM-5 PM; Thursday, 7:30 AM-5 PM; Friday, 7:30 AM-5 PM; Saturday, Closed; Sunday, Closed; Monday, 7:30 AM-5 PM; Tuesday, 7:30 AM-5 PM; ",Closed,Closed,7:30 AM-5 PM,7:30 AM-5 PM,7:30 AM-5 PM,7:30 AM-5 PM,7:30 AM-5 PM,Lat 33.4044388,Lng -111.9513319,"33.4044388,-111.9513319",855CC23X+QFF,ChIJwyMgxsoIK4cRkTOpiHTHwQ8,https://www.google.com/maps/place/?q=place_id:ChIJwyMgxsoIK4cRkTOpiHTHwQ8,1135407884396999569,https://www.google.com/search?kgmid=/g/11f08bb_gv,/g/11f08bb_gv,https://lh5.googleusercontent.com/p/AF1QipMyrNkIZ3-N9BpgKRlOeRA3213PZocCuo6bJBdx,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://justbetterair.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJwyMgxsoIK4cRkTOpiHTHwQ8&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/people/Just-Better-Air-Conditioning-and-Heating-LLC/100063652716844/, , ,,"Looking for a Air Conditioning Installation and HVAC Installation company in Dobson Ranch, AZ or Guadalupe, AZ? Just Better Air Conditioning & Heating LLC offers AC Repair and more!",0ahUKEwjSq-H8prCOAxW2UqQEHY3QCLkQ8BcI7gQoFQ,Wheelchair accessible restroom | Wheelchair accessible seating,Onsite services | Language assistance,Repair services,,,Identifies as veteran-owned | Small business,,,,
HVAC,Your Scottsdale HVAC, , , , , , , ,America/Phoenix, ,+14806377411,(480) 637-7411,,http://www.yourscottsdalehvac.com/,yourscottsdalehvac.com,Yes,40,5,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.604325599999996,Lng -112.0113076,"33.604325599999996,-112.0113076",8559JX3Q+PFP,ChIJc3sKwxmfK4cRM0b55hstWOA,https://www.google.com/maps/place/?q=place_id:ChIJc3sKwxmfK4cRM0b55hstWOA,16165720460308858419,https://www.google.com/search?kgmid=/g/11fwbqjfpv,/g/11fwbqjfpv,https://lh5.googleusercontent.com/p/AF1QipPC1Q6vsXe1OmHY2mycAF7eZ2mgdqShB3mS-Q3J,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.yourscottsdalehvac.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJc3sKwxmfK4cRM0b55hstWOA&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,,0ahUKEwjSq-H8prCOAxW2UqQEHY3QCLkQ8BcImgUoFg,,,,,,,,,,
HVAC,All Area A/C & Heating,7109 S 19th Dr  Phoenix  AZ 85041  United States,7109 S 19th Dr,Phoenix,85041,United States,Arizona,US,America/Phoenix, ,+16027189363,(602) 718-9363,oscarzeballos79@gmail.com,https://allareaacandheating.com/,allareaacandheating.com,Yes,197,5,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.3819997,Lng -112.0995913,"33.3819997,-112.0995913",85599WJ2+Q5V,ChIJ2f8aj_cQK4cRWpQ0vW6IpD0,https://www.google.com/maps/place/?q=place_id:ChIJ2f8aj_cQK4cRWpQ0vW6IpD0,4441825141696271450,https://www.google.com/search?kgmid=/g/12mkw90vs,/g/12mkw90vs,https://lh5.googleusercontent.com/p/AF1QipNBpaPQrPZSEMH-Zloez4Ye_lrJYzt3RhPyN-zg,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://allareaacandheating.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJ2f8aj_cQK4cRWpQ0vW6IpD0&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,,0ahUKEwjSq-H8prCOAxW2UqQEHY3QCLkQ8BcIuAUoFw,,Online estimates,Repair services,,,,,,,
HVAC,Great American Air Conditioning,1510 E Bell Rd B300  Phoenix  AZ 85022  United States,1510 E Bell Rd B300,Phoenix,85022,United States,Arizona,US,America/Phoenix, ,+14807713030,(480) 771-3030,,https://www.greatamericanairconditioning.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,greatamericanairconditioning.com,Yes,41,4.9,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.6411862,Lng -112.0496941,"33.6411862,-112.0496941",8559JXR2+F4F,ChIJgTAdPmNvK4cRB8XuEadfwaA,https://www.google.com/maps/place/?q=place_id:ChIJgTAdPmNvK4cRB8XuEadfwaA,11583644887738664199,https://www.google.com/search?kgmid=/g/11tg80wqd1,/g/11tg80wqd1,https://lh5.googleusercontent.com/p/AF1QipMbT7bY8wEPEHeWeZ1VLJ32RC4B_SfzJgylegrw,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.greatamericanairconditioning.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&size=48","https://search.google.com/local/reviews?placeid=ChIJgTAdPmNvK4cRB8XuEadfwaA&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/people/Great-American-Air-Conditioning/100090211217894/, , ,,"Great American Air Conditioning offers expert AC and heating repair, replacement and installation in Phoenix, AZ. Ensure your home comfort with us today!",0ahUKEwjSq-H8prCOAxW2UqQEHY3QCLkQ8BcI4AUoGA,,Onsite services | Language assistance,Repair services,,,,,LGBTQ+ friendly | Transgender safespace,,
HVAC,Wright & Sons HVAC LLC,3026 W Van Buren St  Phoenix  AZ 85009  United States,3026 W Van Buren St,Phoenix,85009,United States,Arizona,US,America/Phoenix, ,+16234005267,(623) 400-5267,,https://wrighthvacllc.pro/,wrighthvacllc.pro,Yes,58,4.8,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Closed; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.4516189,Lng -112.1248353,"33.4516189,-112.1248353",8559FV2G+J3V,ChIJNSVhKIoTK4cRXd39hKU5NGA,https://www.google.com/maps/place/?q=place_id:ChIJNSVhKIoTK4cRXd39hKU5NGA,6932229109493652829,https://www.google.com/search?kgmid=/g/11v_14lwb9,/g/11v_14lwb9,https://lh5.googleusercontent.com/p/AF1QipOfJpeQDqYigZkZv7ExvcFeMQgJeFgb-kYcClBf,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://wrighthvacllc.pro/&size=48","https://search.google.com/local/reviews?placeid=ChIJNSVhKIoTK4cRXd39hKU5NGA&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,"Need HVAC or A/C services in Phoenix, AZ? Wright & Sons HVAC LLC is your go-to for professional, reliable solutions.",0ahUKEwjSq-H8prCOAxW2UqQEHY3QCLkQ8BcIjAYoGQ,,,Repair services,,,,,,,
HVAC,All Season Plumbing And Air,2942 N 24th St #205  Phoenix  AZ 85016  United States,2942 N 24th St #205,Phoenix,85016,United States,Arizona,US,America/Phoenix, ,+16234621482,(623) 462-1482,,http://allseasonsplumbingandair.com/phoenix,allseasonsplumbingandair.com,Yes,23,5,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.504048499999996,Lng -112.019909,"33.504048499999996,-112.019909",8559GX3J+J28,ChIJ2R6js3oNK4cRWsm32nVVHTI,https://www.google.com/maps/place/?q=place_id:ChIJ2R6js3oNK4cRWsm32nVVHTI,3611136440890018138,https://www.google.com/search?kgmid=/g/11vk8p2z8p,/g/11vk8p2z8p,https://lh5.googleusercontent.com/p/AF1QipOwX-M_mw7PkW9hiPRgH9YGtHyM9u2A-rTInjj9,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://allseasonsplumbingandair.com/phoenix&size=48","https://search.google.com/local/reviews?placeid=ChIJ2R6js3oNK4cRWsm32nVVHTI&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,"All Season Plumbing and Air is a licensed AC Contractor in Phoenix. Our services include AC repair, maintenance & more. For same day service, Call (623) 462-1482.",0ahUKEwigwZ-Ip7COAxWGLPsDHcsFHBIQ8BcICygG,,,Repair services,,,,,,,
HVAC,AC by Green ID Green Integrated Design,1950 E Watkins St #100  Phoenix  AZ 85034  United States,1950 E Watkins St #100,Phoenix,85034,United States,Arizona,US,America/Phoenix, ,+16029261650,(602) 926-1650,,http://www.greenintegrateddesign.com/,greenintegrateddesign.com,Yes,38,4.7,open,"Wednesday, 8 AM-5 PM; Thursday, 8 AM-5 PM; Friday, 8 AM-5 PM; Saturday, Closed; Sunday, Closed; Monday, 8 AM-5 PM; Tuesday, 8 AM-5 PM; ",Closed,Closed,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,Lat 33.4262285,Lng -112.03939319999999,"33.4262285,-112.03939319999999",8559CXG6+F6X,ChIJg78ftl0GK4cR9W7xoZ032rw,https://www.google.com/maps/place/?q=place_id:ChIJg78ftl0GK4cR9W7xoZ032rw,13608250374219722485,https://www.google.com/search?kgmid=/g/1tgwsqp9,/g/1tgwsqp9,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIC69s2BmwE,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.greenintegrateddesign.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJg78ftl0GK4cR9W7xoZ032rw&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/aGreenID, , ,https://www.youtube.com/user/TheGreenID,"Lower your energy bill with a low-cost Energy Audit and energy efficient services from Green ID. Our small, local business has operated for over 10 years in the Valley with a proven track record in saving our customers money.",0ahUKEwigwZ-Ip7COAxWGLPsDHcsFHBIQ8BcIMygH,,Online estimates | Onsite services,,https://www.instagram.com/greenintegrateddesign/,,,,,,
